@type,name,amenity,addr:postcode,addr:suburb,@lat,@lon
node,The Klub Kitchen,restaurant,10119,,52.5249038,13.4090232
node,Omdur - Sudanese Streetfood,restaurant,10997,,52.4999662,13.4444279
node,Lovis Restaurant & Bar,restaurant,10627,,52.5069711,13.2974239
node,Mmaah,fast_food,10115,,52.5325479,13.3878598
node,Bayram Grillhaus,fast_food,,,52.5390835,13.3950256
node,Purgal Delicatessen,restaurant,,,52.5344405,13.3979203
node,Restaurant & Bar am Steinplatz,restaurant,10623,Charlottenburg,52.5080296,13.3263333
node,Citir Gem�se Kebab,fast_food,,,52.5112216,13.3054999
node,Glory,restaurant,12165,,52.4541615,13.3172270
node,Super Shawarma,fast_food,,,52.5321028,13.4288150
node,Damm Bistro,fast_food,,,52.4612289,13.4345525
node,Merin Grillhaus,fast_food,13405,,52.5665469,13.3168772
node,Duran Imbiss,fast_food,,,52.4501745,13.3157990
node,Ph� Bowl,restaurant,13156,,52.5809352,13.4029315
node,Domino's,fast_food,,,52.4028533,13.5115749
node,Wilhelm & Medn� - Bio-Bistro,restaurant,14059,Charlottenburg,52.5123137,13.2927081
node,Bantabaa Food Dealer,restaurant,,,52.4986612,13.4420259
node,Aykent�s,fast_food,,,52.4298271,13.3271276
node,Pommesfreunde,fast_food,,,52.5104661,13.3798917
node,Ocak Restaurant,restaurant,,,52.5507740,13.3916859
node,Ratskeller,restaurant,12587,,52.4544261,13.6248558
node,Grill Studio,fast_food,,,52.5145797,13.4639242
node,Bistro Pf�rtnerhaus,fast_food,,,52.5627639,13.4633410
node,Mr. Chai Wala,restaurant,10625,,52.5062812,13.3172721
node,Burgerkette,fast_food,,,52.5168530,13.3854499
node,Curry Wolf,fast_food,,,52.5163997,13.3804174
node,Pizza Max,fast_food,,,52.5123670,13.2974284
node,Metro D�ner,fast_food,,,52.4562736,13.3238803
node,Wilhelm,restaurant,,,52.5178944,13.4019325
node,Deli Alexander,restaurant,,,52.5177898,13.4024502
node,Bistro M&C,fast_food,,,52.4617313,13.3249880
node,Vietfood-TCOW,restaurant,,,52.4595024,13.6222882
node,Sam's Gem�se Kebap,fast_food,10719,,52.4972673,13.3238505
node,Nafis,restaurant,,,52.4961043,13.3591888
node,Nabil Falafel Schawarma,fast_food,,,52.5499975,13.4226445
node,,fast_food,,,52.4818894,13.4938306
node,Viet Rice,restaurant,,,52.5338150,13.3671849
node,beets&roots,restaurant,,,52.5102508,13.3769812
node,Inter-Spezial,restaurant,,,52.5991438,13.3551227
node,M�llers K�ttbullar,restaurant,10435,,52.5400446,13.4171084
node,The Vegan Monkey,restaurant,,,52.4894365,13.3905895
node,Saiko Sushi,fast_food,,,52.4930865,13.3826034
node,Signature India,restaurant,13503,,52.6186467,13.2213307
node,Wurst M�cke,fast_food,,,52.4523171,13.5920324
node,Jimmy's Falafel,fast_food,12435,,52.4940262,13.4449474
node,Bacio della Mamma,restaurant,,,52.5315437,13.3668250
node,D�neria,fast_food,,,52.5640921,13.3920658
node,sho ga nai,restaurant,,,52.4354707,13.5233535
node,Leo Sushi,restaurant,13187,Pankow,52.5656303,13.3989370
node,Feierwelle,restaurant,,,52.4275260,13.4694299
node,,fast_food,,,52.4268363,13.4709982
node,,fast_food,,,52.5315097,13.3319553
node,Hummus Studio,restaurant,,,52.4921544,13.3517393
node,Asia Snack,restaurant,,,52.4978736,13.3479266
node,Pizzeria Lilibeo,restaurant,13351,,52.5486375,13.3450214
node,Savanne Imbiss,restaurant,10405,,52.5317209,13.4283487
node,Banh mi and more,fast_food,12439,,52.4581479,13.5095006
node,Fratelli da Giovanni Quattro,restaurant,10315,Lichtenberg,52.5313902,13.5166926
node,Burger City,fast_food,,,52.4987225,13.4460157
node,L.A. Foods,fast_food,,,52.4247245,13.4623007
node,Quarkb�llchen,fast_food,10405,Prenzlauer Berg,52.5441657,13.4267700
node,Al Forno,restaurant,,,52.5482017,13.3554660
node,Kai Viet,restaurant,,,52.4248717,13.5276888
node,Storia,restaurant,,,52.5324845,13.3879475
node,Aroy,restaurant,,,52.5327078,13.3876718
node,Tadka Twist,restaurant,,,52.5377367,13.4229607
node,Guste e Sapori,restaurant,14163,Zehlendorf,52.4345583,13.2497605
node,Ristorante Bianco,restaurant,,,52.5238069,13.3007110
node,S�i G�n B�nh M�,fast_food,10179,,52.5114136,13.4073444
node,Ch�teau Royale,restaurant,10117,,52.5177289,13.3858950
node,The Klub Kitchen,restaurant,10119,,52.5329146,13.3997008
node,Saveur de B�nh M�,restaurant,10119,,52.5332681,13.4023067
node,Elvan Grillhaus,restaurant,,,52.4312992,13.4612581
node,Ng?n l?a,restaurant,,,52.4259251,13.4835387
node,Papalapap,restaurant,,,52.4900388,13.3830672
node,Sahara Imbiss,fast_food,,,52.4996116,13.3909730
node,Domino's,fast_food,,,52.5450795,13.3633157
node,Spuntino,fast_food,,,52.5517481,13.3553726
node,Clouds,fast_food,,,52.5063327,13.4962585
node,Streetfood Burger & D�ner,restaurant,,,52.4405154,13.3879254
node,Slices and Burgers,fast_food,,,52.5332035,13.3516409
node,Aleppo Burg ???? ???,restaurant,,,52.4879440,13.4255738
node,Crispy�s,fast_food,,,52.5245346,13.3273252
node,Ikbal Grill,fast_food,,,52.4560211,13.4369126
node,Pizzeria La Mia,fast_food,,,52.4556956,13.4371084
node,Di Russillo,restaurant,10557,,52.5338967,13.3673568
node,Om El Donya,restaurant,12051,Neuk�lln,52.4657386,13.4330646
"node,""Down Town Garage, American Diner"",restaurant,,,52.4134415,13.6608447"
node,Fischtheke,restaurant,,,52.4810987,13.4285126
node,Marzahner Krug,restaurant,12685,Marzahn,52.5435224,13.5611387
node,Ha Noi Restaurant,restaurant,10365,,52.5284531,13.4900053
node,Havel Pizza,restaurant,13599,,52.5576876,13.2253416
node,La Pecadille,restaurant,10245,,52.5092694,13.4656482
node,Pizzaria Trattoria,restaurant,,,52.5527844,13.3789795
node,BackBaron,fast_food,,,52.5322462,13.3412543
node,Thai Art,restaurant,10627,,52.5069345,13.3057224
node,BackBaron,fast_food,,,52.5371260,13.3427492
node,Mecato Berlin,restaurant,,,52.5084229,13.4598618
node,burgerme,fast_food,,,52.5610898,13.5103008
node,Shima Hohensch�nhausen,restaurant,13053,,52.5610502,13.5101995
node,Ferror Canteen,restaurant,13407,,52.5793759,13.3638637
node,King King,restaurant,,,52.4900910,13.3879075
node,Indisches restaurant,restaurant,,,52.5142142,13.3814673
node,Reichen Burger,fast_food,10999,,52.4960608,13.4279529
node,Kebab Bro's,fast_food,,,52.5252765,13.4653840
node,IV,restaurant,,,52.5324972,13.4238441
node,Rong's Noodlehouse,restaurant,,,52.5128915,13.3146441
node,cl�nndestino,restaurant,10999,,52.5038660,13.4188304
node,Zey & Bek,fast_food,,,52.4683226,13.3852049
node,Ocean Fisch Restaurant,restaurant,,,52.4852212,13.4320962
node,Die Quadriga,restaurant,,,52.5007173,13.3337726
node,Lobe Canteen,restaurant,,,52.5488702,13.3811224
node,Umi Vegan,restaurant,10789,,52.5006600,13.3453195
node,Imbiss Schmackofatz,restaurant,10247,,52.5188398,13.4687942
node,Nogi,restaurant,10245,,52.5060766,13.4660868
node,Kiezpizza,restaurant,,,52.4977155,13.3240187
node,Pink Burgers,fast_food,10559,,52.5244671,13.3491044
node,Ristorante Sole,restaurant,,,52.4077561,13.4053722
node,Saanjh,restaurant,,,52.4342550,13.1985320
node,Seepferdchen,fast_food,13347,,52.5568879,13.3628682
node,Burger Home,fast_food,,,52.4885424,13.4537307
node,Hotpot & Nudeln,restaurant,,,52.5074575,13.4566841
node,Kaiserin Imbiss,fast_food,,,52.5255870,13.3109514
node,Shoo Loong Kan,restaurant,,,52.5015419,13.3292051
node,Daily Warteg,fast_food,,,52.5294763,13.3687406
node,La Fiamma,restaurant,10559,,52.5264192,13.3489113
node,Hot Dogs,fast_food,,,52.5087104,13.4616917
node,Gokorec,restaurant,,,52.4945271,13.4213954
node,Tokyo Gohan Berlin,restaurant,10967,,52.4937174,13.4126778
node,Adot Kitchen,restaurant,12049,,52.4838961,13.4228543
node,Zum Gletscher,restaurant,12559,,52.4461040,13.5854553
node,Anton D�ner,fast_food,10369,Fennpfuhl,52.5273708,13.4722383
node,Freestyle,fast_food,,,52.5137634,13.5215859
node,Crazy Chicken,fast_food,,,52.5705050,13.3604939
node,Tre Frantelli,restaurant,12209,Lichterfelde,52.4165908,13.3373507
node,Far East Express,fast_food,,,52.4568252,13.3211228
node,Asia Food,fast_food,12043,,52.4822735,13.4318398
node,Metro Vital Kebab Imbiss,fast_food,,,52.4561604,13.3207471
node,Jersey Mike's Subs,fast_food,,,42.3932636,-71.5984409
node,B�nhten,restaurant,10245,,52.5108354,13.4618484
node,Sabor a mi,restaurant,10245,,52.5111531,13.4614132
node,Sanpietrino,restaurant,10245,,52.5073933,13.4672024
node,Delirio,restaurant,10999,,52.4955126,13.4312390
node,Citronella,fast_food,10997,,52.4988589,13.4424600
node,Lalibela,restaurant,,,52.4949741,13.4231677
node,Grill Maaroush,restaurant,,,52.5008519,13.4188058
node,Cielo,restaurant,,,52.5059281,13.4670022
node,Sushi City,fast_food,,,52.4526962,13.5762313
node,Fr�hst�ck 3000,restaurant,10969,,52.5029816,13.3945939
node,Al Centro,restaurant,,,52.4565377,13.5090812
node,Nagoya Sushi Berlin,restaurant,12619,,52.5292590,13.5932438
node,Original Ketwurst,fast_food,,,52.4571136,13.5080700
node,Oggi's Gem�sekebab,fast_food,10439,,52.5540172,13.4141750
node,Bistro Dogan,fast_food,,,52.5297706,13.4445820
node,Mervan Bistro,fast_food,,,52.5227734,13.4506162
node,Arby's,fast_food,21811,,38.3432836,-75.1919461
node,La Trattoria Berlin,restaurant,14059,Westend,52.5104901,13.2834109
node,La Famiglia,restaurant,,,52.5118523,13.4611987
node,Enfes,fast_food,,,52.5316389,13.1969804
node,Denis Pizza Place,restaurant,,,52.5550499,13.3410825
node,Khan Baba,restaurant,,,52.5512962,13.3572079
node,,restaurant,,,52.4360520,13.3892849
node,Call a Pizza,fast_food,,,52.4938324,13.3458907
node,Spreegold,restaurant,,,52.5560713,13.4148887
node,Beef Grill Club,restaurant,,,52.5149034,13.3944371
node,26 Shibuya,restaurant,10435,,52.5374062,13.4082130
node,Delphin,restaurant,,,52.5616728,13.3316211
node,K?smet Grill,fast_food,,,52.4594211,13.3765994
node,Rammor,fast_food,13595,Wilhelmstadt,52.5229626,13.1985505
node,KSV Johannisthal,restaurant,,,52.4541157,13.5463393
node,Vereinscasino K�the-Tucholla-Stadion,restaurant,,,52.4549078,13.5457759
node,Korea Imbiss,fast_food,,,52.4479487,13.3156057
node,Sushi Mana,restaurant,,,52.5157545,13.4678972
node,Mamas Food,fast_food,,,52.5148837,13.4651122
node,Nem Nem Restaurant,restaurant,,,52.5521410,13.4148104
node,Ver?nika,restaurant,10117,,52.5256064,13.3893904
node,K�fteci Musti,restaurant,13353,,52.5485891,13.3530603
node,Hanoi To Go,fast_food,,,52.4789825,13.4737469
node,The Dry Gin and Beef Club,restaurant,10117,,52.5255321,13.3898340
node,Green & Protein,fast_food,10117,,52.5252774,13.3884544
node,Burger Turm,fast_food,,,52.5105405,13.3804383
node,Shiro,restaurant,,,52.5107077,13.4525293
node,Nefis gemuse kebab,fast_food,10967,,52.4887270,13.4244404
node,Standard Serious Pizza,restaurant,10969,,52.5020025,13.4089182
node,Currywurst Pommes Burger,fast_food,,,52.4925688,13.4595823
node,American burger,fast_food,,,52.5127514,13.6120176
node,Subway,fast_food,10627,,52.5087625,13.3058204
node,Asaanka,restaurant,,,52.5277310,13.3385110
node,Eyvan,fast_food,,,52.5356042,13.3570659
node,Magic Imbiss,fast_food,,,52.4957113,13.4541420
node,K�fteci Niyazi Efendi,restaurant,12247,,52.4400656,13.3426659
node,Fuwa Fuwa,restaurant,,,52.5058419,13.3187971
node,Restaurant Chicha,restaurant,,,52.4931783,13.4278816
node,Moneta,restaurant,,,52.5152245,13.4093327
node,Bizzy�m Back,fast_food,,,52.4897358,13.3518300
node,Maredo,restaurant,10117,,52.5171691,13.3867321
node,Asia Cuisine,fast_food,,,52.5290624,13.2142730
node,Ham Ham Manakish,restaurant,10317,,52.5082196,13.4970097
node,Sapori Segreti,restaurant,13467,,52.6198143,13.3039514
node,TUCANO,restaurant,10369,,52.5324512,13.4694831
node,Al Faisal,restaurant,,,52.4873922,13.4271603
node,Mother's Heart,restaurant,,,52.5018646,13.4176752
node,Pizza Bacio,fast_food,,,52.3868128,13.4045812
node,Lily Burger Grill Club,restaurant,,,52.5046092,13.3271459
node,Balik�i Ergun,restaurant,,,52.4412171,13.4589020
node,Wassermann,restaurant,,,52.4407713,13.4546110
node,Pashtriku,fast_food,,,52.4826404,13.4341689
node,The Taste,fast_food,12043,,52.4823902,13.4338207
node,Michi Asian Fusion,restaurant,10247,,52.5161716,13.4710655
node,Sathutu,restaurant,10405,,52.5367941,13.4210711
node,W�rst'l Stand,fast_food,,,52.5080480,13.2584971
node,Zlatko Grill,restaurant,,,52.4650544,13.4332265
node,Roots Radicals,restaurant,,,52.4645577,13.4088073
node,Denizen,restaurant,,,52.5087941,13.4252100
node,Royal Back,fast_food,,,52.5119130,13.3223323
node,Royal Back,fast_food,,,52.5117094,13.3218738
node,Les Baguettes,fast_food,,,52.4561477,13.3213730
node,Oggi's Gem�sekebab,fast_food,,,52.5294618,13.3688309
node,Dunkin',fast_food,,,52.5496568,13.4144967
node,Familienpizza,fast_food,,,52.4827643,13.4325915
node,Wrapublic,fast_food,,,52.5295454,13.4020362
node,apl�,restaurant,,,52.5295486,13.4021073
node,Lucy's The Deli,fast_food,,,52.5295508,13.4023026
node,inari-san,fast_food,,,52.5295503,13.4025357
node,D�ner Plus,fast_food,,,52.5029252,13.3955132
node,Sama Beirut,fast_food,,,52.4873281,13.3874993
node,Burgees Smashburger,fast_food,,,52.4700922,13.4301106
node,Dunkin',fast_food,,,52.5195458,13.3881290
node,J�gerh�uschen,restaurant,,,52.5577792,13.2395809
node,Tacuza,fast_food,10365,,52.5122442,13.4919731
node,Mambo D�ner,fast_food,,,52.4445574,13.5857809
node,Nguy�n Asiatische Spezialit�ten,restaurant,10589,,52.5235416,13.3011304
node,D�ner Haus,fast_food,,,52.3789210,13.6448113
node,Roots,restaurant,10967,,52.4932268,13.4216140
node,Nordi's,fast_food,,,52.5329152,13.3875901
node,Osteria Mia,fast_food,,,52.5104475,13.2927085
node,Grill K�nig,fast_food,,,52.5713295,13.3129835
node,MINA Ristorante East Side Gallery,restaurant,10243,,52.5053045,13.4387003
node,India Express,fast_food,,,52.5072293,13.2789975
node,Fritten Mafia,fast_food,,,52.5072660,13.2789927
node,Slice Society,fast_food,10115,,52.5289490,13.3948873
node,nola,fast_food,,,52.5289112,13.3947720
node,Poveracci,restaurant,,,52.5288788,13.3946460
node,Piedra del Sol,restaurant,,,52.4553357,13.3249768
node,Boa Goa Club,restaurant,,,52.5021946,13.4313848
node,Feuerbach,restaurant,,,52.4653857,13.3307764
node,Il Gattopardo,restaurant,13507,,52.5836353,13.2866518
node,The Pho Bar,restaurant,,,52.5371203,13.4213329
node,La Carreta,fast_food,,,52.4729865,13.4280750
node,Mega Bistro,fast_food,13581,,52.5288036,13.1941253
node,,fast_food,,,52.5337274,13.5814376
node,Timi Saigon,restaurant,12163,,52.4582335,13.3245598
node,Sanku Maots'ai,restaurant,,,52.5139770,13.4536482
node,Sen Vegan,restaurant,10627,,52.5066382,13.2966937
node,Suppe und Stulle,fast_food,13055,,52.5383382,13.4808131
node,Bollywood,restaurant,12689,,52.5676384,13.5725625
node,The Factory,restaurant,10245,,52.5056878,13.4661001
node,By Denni's Broiler & D�nerhaus,fast_food,10318,,52.4800697,13.5255234
node,Villa Latina,fast_food,,,52.5070726,13.3109166
node,Dada,restaurant,,,52.5084625,13.4659090
node,ARDA D�ner Kebap,fast_food,,,52.4472650,13.3413894
node,Luv & Lee,restaurant,,,52.4147884,13.5886768
node,Desi Dera,fast_food,12109,Mariendorf,52.4436451,13.3864045
node,New Asia Food,restaurant,,,52.5165559,13.2906859
node,Co Miu Vietnam Gourmet,restaurant,,,52.5155249,13.2914168
node,Mimo's Bowl & Pizza,restaurant,,,52.4977806,13.4646426
node,7Tepe,fast_food,12051,,52.4684059,13.4310093
node,Maiyarap,restaurant,10999,,52.4998764,13.4239616
node,Daizu,restaurant,10997,Kreuzberg,52.4986273,13.4426259
node,Thuy Anh - Asia Bistro,restaurant,,,52.4904512,13.4230677
node,Cento Molliche,restaurant,12439,,52.4557918,13.5157243
node,Allim,fast_food,,,52.4297888,13.4651012
node,,fast_food,,,52.5149220,13.3219780
node,,restaurant,,,52.5149159,13.3220058
node,Pizza Fofolala,fast_food,,,52.4679677,13.4432308
node,Yoko Sushi,restaurant,,,52.4300532,13.4769791
node,Kaktus,restaurant,12205,Lichterfelde,52.4423379,13.2954338
node,Karim Fr�hst�ckshaus,restaurant,12051,,52.4710738,13.4296673
node,Chix,fast_food,12049,,52.4812320,13.4251738
node,S�hnel Restaurant,restaurant,14109,,52.4008422,13.1414070
node,Rocca,restaurant,,,52.5305289,13.4184327
node,Piccolo e Semplice,restaurant,,,52.5319800,13.4141025
node,Domu Nostra,restaurant,,,52.5360159,13.4161843
node,Taste of India,restaurant,,,52.5305714,13.4183200
node,Kathmandu Dabali,restaurant,10585,,52.5129948,13.3032943
node,,restaurant,,,52.5191878,13.3557925
node,Amy's Coffee,restaurant,,,52.5289850,13.3792791
node,Zum Heiligen Teufel,restaurant,,,52.5012999,13.4322797
node,Shaniu's House of Noodles 2,restaurant,,,52.5040212,13.3467317
node,Ristorante Opra Pizzeria,restaurant,,,52.5190975,13.2888846
node,Otsuka,restaurant,10115,,52.5330031,13.3878227
node,DogMong,restaurant,12055,,52.4688482,13.4424842
node,Lovely Sushi & More,restaurant,,,52.5216202,13.3244419
node,Trattoria Il Sapore,restaurant,,,52.5218802,13.3258769
node,Friendly Fish,restaurant,10178,,52.5237160,13.4008246
node,Sahara Imbiss,fast_food,,,52.4956336,13.3964447
node,Orta Mezze & Bar,restaurant,,,52.5265653,13.3515207
node,Agri Bistro,fast_food,,,52.5267840,13.3518139
node,Lucky Katsu,fast_food,10625,,52.5066435,13.3136939
node,Mak Phed,restaurant,12053,,52.4710714,13.4299022
node,Hai Lam,restaurant,,,52.4568674,13.5807873
node,Kalazan D�ner,fast_food,,,52.4530566,13.4216516
node,Sufra,restaurant,,,52.5128620,13.4571194
node,Il Ponte,restaurant,12277,,52.4265044,13.3737895
node,Kumo Sushi,fast_food,13125,Buch,52.6306307,13.4998840
node,Baku,restaurant,,,52.5688355,13.4085119
node,Planeige,restaurant,,,52.5537831,13.3823038
node,Rosticceria San Leone,restaurant,,,52.4374897,13.5549882
node,Pizza Max,fast_food,,,52.4431591,13.4572781
node,Side D�ner Burger,fast_food,10589,,52.5260885,13.3018198
node,ratzfatzsatt,fast_food,10559,,52.5287433,13.3464611
node,Sanku Maots'ai,restaurant,10117,,52.5264159,13.3869841
node,Circle & Slice,fast_food,,,52.5103063,13.4561339
node,Osteria Culaccino,restaurant,,,52.5072838,13.3210155
node,,fast_food,,,52.5489701,13.5785689
node,Mundgerecht,restaurant,12163,,52.4613913,13.3117346
node,La Trinacria 2 Go,restaurant,13407,,52.5740036,13.3479341
node,D�ner X Burger,fast_food,,,52.4555861,13.3255802
node,�rnek,restaurant,12043,,52.4785333,13.4380630
node,Sch�ne Burger,fast_food,,,52.4489117,13.3528244
node,Acun's D�ner,fast_food,,,52.4490470,13.3529158
node,Dos Pescados,restaurant,,,52.5836560,13.2871934
node,pav�o,restaurant,,,52.4557832,13.6261088
node,Sirop Sujuk,restaurant,,,52.4836542,13.4365327
node,Preeda,restaurant,10407,,52.5314200,13.4335419
node,Hasir Burger,fast_food,,,52.5012262,13.4190797
node,Kairo,restaurant,,,52.5017191,13.4180373
node,Star Bistro Bar,fast_food,,,52.4680062,13.4312186
node,King Box,restaurant,,,52.4680622,13.4311892
node,Snackpoint,fast_food,,,52.5778022,13.2442404
node,Seeee Pizza,fast_food,,,52.5782196,13.2445909
node,4 Seasons,fast_food,,,52.5165262,13.4724227
node,Nimet Sofrasi,restaurant,12043,,52.4750978,13.4396545
node,Aldimashqi,restaurant,,,52.4865212,13.4295935
node,D�ner Pizza,fast_food,,,52.5865936,13.3679169
node,Sushi Shop,fast_food,,,52.5870265,13.3683558
node,Let Enzo Out,restaurant,,,52.5074074,13.4568267
node,Koko & Lores,restaurant,,,52.5051879,13.4623643
node,Smash FE,fast_food,,,52.4986887,13.3730811
node,Kebap 63,fast_food,13187,Pankow,52.5678745,13.4123908
node,Jersey Mike's Subs,fast_food,06037,,41.6313568,-72.7600688
node,CURRY 61 Alexanderplatz,fast_food,10178,,52.5208972,13.4142583
node,Big Pan Schlachtensee,restaurant,14129,,52.4378981,13.2153305
node,Vin Garden,restaurant,,,52.5557896,13.5022781
node,Hans im Gl�ck,restaurant,10117,,52.5211014,13.3883836
node,H1990,restaurant,12621,,52.5249622,13.6065029
node,Quan Sen Dong,restaurant,,,52.5292062,13.4905719
node,,restaurant,,,52.5276771,13.4891241
node,House of Vegan 182,restaurant,12587,Friedrichshagen,52.4466453,13.6264242
node,Sticks'n'Sushi,restaurant,10623,,52.5054061,13.3265465
node,Knofi Feinkost,restaurant,,,52.4896789,13.3908677
node,Pilz Imbiss,fast_food,12049,,52.4772725,13.4248761
node,I love drinks,fast_food,,,52.5322349,13.1974500
node,Faloom,fast_food,,,52.5387690,13.4235804
node,Kamala-Vegan,restaurant,,,52.5093526,13.4655420
node,Grillen und Chillen / ??? ????,fast_food,13051,,52.5698927,13.4952704
node,Imbiss am Alex,fast_food,,,52.5188821,13.4109376
node,Foodtruck,fast_food,,,52.4964318,13.3751659
node,Vinayaka,restaurant,,,52.4873246,13.4218749
node,Pizza Delizia,fast_food,,,52.4871312,13.4225686
node,Has D�ner,fast_food,,,52.4871001,13.4226900
node,Sweet Jamaica,restaurant,,,52.4863465,13.4235799
node,Pizzeria Calabrisella,fast_food,,,52.4863633,13.4235212
node,Kramer,restaurant,12047,,52.4898321,13.4336055
node,The Breakfast,fast_food,,,52.5058334,13.4697057
node,Pooneh,restaurant,,,52.5275316,13.3308935
node,Big Point,restaurant,12247,,52.4422499,13.3455789
node,Efulim G�zleme,fast_food,,,52.5245905,13.3296846
node,Kebab Haus,fast_food,,,52.3865266,13.4024826
node,Funa Sushi Pankow,restaurant,13156,,52.5872870,13.4023900
node,Mann o Salwa,restaurant,,,52.4797034,13.4446055
node,,fast_food,,,52.3944509,13.4117419
node,The Fresh Monkee,fast_food,06037,,41.6445666,-72.7326407
node,Pala,restaurant,,,52.5468267,13.4124390
node,Gentle,restaurant,,,52.5188821,13.3811355
node,Biang Biang Ming,restaurant,,,52.4651578,13.3277899
node,Das B�dchen,fast_food,10715,,52.4805610,13.3334203
node,Loumi,restaurant,10969,,52.5006447,13.4135331
node,D�ner World,fast_food,,,52.4191868,13.3131746
node,T-swirl Crepe,restaurant,06037,,41.6438492,-72.7330464
node,Hello Charge,fast_food,,,52.4971757,13.3614384
node,Kumo Vegan,fast_food,13125,,52.6256038,13.4961220
node,Grill Studio,fast_food,,,52.5146067,13.4638730
node,Mi Chola,restaurant,14129,,52.4306918,13.1936819
node,Gemello,restaurant,,,52.5435477,13.4188850
node,Mesopotamia,restaurant,,,52.5275175,13.3881980
node,Kush,restaurant,13349,Wedding,52.5593716,13.3357703
node,Duc Tam Quan,restaurant,,,52.4980319,13.4435583
node,The Coral,restaurant,10623,Charlottenburg,52.5050012,13.3281069
node,Wirtshaus Alpinia,restaurant,12107,,52.4211500,13.3916792
node,The Pho Bar,restaurant,06037,,41.6436297,-72.7335261
node,Fancy Sushi,restaurant,06037,,41.6437122,-72.7331526
node,Domino's,fast_food,06037,,41.6414153,-72.7298846
node,Good Aroma,restaurant,,,52.4564542,13.3836037
node,Lucky Star,restaurant,10117,,52.5254711,13.3871193
node,Fergy Detroit Pan Pizza,restaurant,,,52.5028881,13.4082115
node,Mater,restaurant,12045,,52.4858510,13.4352435
node,Adria Grill,restaurant,12247,Lankwitz,52.4338412,13.3419181
node,Dirty Dumplings,restaurant,10999,,52.4947036,13.4292049
node,Fayna,restaurant,,,52.5148279,13.3388533
node,Comedor,restaurant,,,52.5069684,13.2993705
node,The Crazy Little Greek,restaurant,,,52.5275065,13.3980924
node,The Noodle Town Mitte,restaurant,,,52.5239329,13.3996615
node,Reis today,restaurant,10999,,52.4976805,13.4212845
node,Dalya Restaurant,restaurant,10999,,52.4977561,13.4213480
node,Hana's Craft,restaurant,10999,,52.4978990,13.4216749
node,S�ner,fast_food,,,52.4996666,13.4171541
node,Trattoria Il Primo,restaurant,,,52.4531224,13.4522318
node,Burger Smith,fast_food,10555,,52.5245550,13.3301152
node,Merold,restaurant,12047,,52.4896898,13.4339846
node,Asia Food,restaurant,12305,,52.3918256,13.4024350
node,21 Club,restaurant,12305,,52.3917016,13.4019108
node,Caf� Vielfalt,restaurant,10559,,52.5254923,13.3526659
node,Al Tavolaccio,restaurant,12305,,52.4044372,13.4057891
node,Viet-Cocos,restaurant,12107,,52.4258001,13.3917844
node,GaumenSchmaus,fast_food,,,52.5563474,13.4236258
node,Sushi Yana,restaurant,,,52.4542584,13.5189540
node,Rosmarin Grill,fast_food,,,52.4772011,13.3308107
node,Moi Sunrise,restaurant,,,52.5024903,13.3886573
node,Cedar,restaurant,,,52.4994541,13.4279539
node,,fast_food,,,52.5538060,13.4657374
node,Nikuya Takiniku,restaurant,,,52.5170106,13.2810749
node,The Noodle Town,fast_food,,,52.4896206,13.3890965
node,Istanbul Grill,fast_food,,,52.4029433,13.5241121
node,Productos de Mi Mami,restaurant,,,52.5331030,13.4248529
node,Viet Vibes,restaurant,10245,Friedrichshain,52.5084810,13.4522707
node,ChayArt,restaurant,14163,,52.4359245,13.2569479
node,Boccadoro Cucina,restaurant,14169,,52.4363093,13.2598293
node,Mr. Kebab,fast_food,,,52.5117059,13.3898377
node,Relish,restaurant,,,52.5159832,13.3887243
node,Tapalier,restaurant,,,52.5443523,13.4162006
node,Kush,restaurant,,,52.5593671,13.3357835
node,Wilhelms Burger,fast_food,10437,,52.5473357,13.4109497
node,Swan&Son,restaurant,10629,,52.5025066,13.3086550
node,Sahara,fast_food,,,52.4558184,13.3242912
node,DASHI Canteen,restaurant,,,52.5165604,13.3325735
node,Mercedes-Benz Restaurant,restaurant,,,52.5151849,13.3296427
node,Luigi's Pizza,fast_food,10407,Prenzlauer Berg,52.5326591,13.4298335
node,Langhans Burger,fast_food,,,52.5513025,13.4424110
node,Gem�se Kebap,fast_food,,,52.5486253,13.4516563
node,,fast_food,,,52.5326214,13.3979349
node,Midori,restaurant,,,52.4508168,13.3420142
node,Tindahan City,restaurant,06037,,41.6413943,-72.7299728
node,Iss Wurscht...v�llig Bulette,fast_food,,,52.4093297,13.2518341
node,Frau B�nger macht Mittag,restaurant,10623,,52.5042538,13.3193441
node,Zur Gr�nen Aue,restaurant,12683,,52.4866993,13.5605853
node,Lunchmarkt Antonplatz,fast_food,,,52.5486024,13.4509637
node,Heimathafen,restaurant,,,52.4769881,13.4396658
node,Curry Box,fast_food,,,52.4147281,13.3471856
node,D�ner Game,fast_food,,,52.5040612,13.3465685
node,Kimiko,restaurant,,,52.5038988,13.3474092
node,Kantina,restaurant,,,52.4540608,13.3263079
node,The Noodle Town hand pulled noodles,restaurant,,,52.4896518,13.3890925
node,Tropical Cocktail,fast_food,,,52.5527710,13.3791531
node,Levent B�rek,fast_food,,,52.5524936,13.3821776
node,Casa Vera,restaurant,,,52.4066658,13.4060052
node,Calvin Com Pho,restaurant,,,52.5364485,13.4105146
node,L'Osteria,restaurant,10117,,52.5252918,13.3887038
